list_name,name,label::english,governorate,district,subdistrict,label::arabic
Site,Sharqi_Al_Khamissen,Sharqi Al Khamissen,YE17,YE1711,,Sharqi Al Khamissen
Site,Al_Ahadan,Al Ahadan,YE29,YE2901,,Al Ahadan
Site,Alhutamuh,Alhutamuh,YE29,YE2901,,Alhutamuh
Site,Aljadhmaa,Aljadhma'a,YE29,YE2901,,Aljadhma'a
Site,Al_Molazem,Al Molazem,YE29,YE2901,,Al Molazem
Site,Bet_Al_Mashreqi_Camp_School,Bet Al Mashreqi Camp School,YE29,YE2919,,Bet Al Mashreqi Camp School
Site,Al_Albuhaishi,Al Albuhaishi,YE19,YE1925,,Al Albuhaishi
Site,Al_Rawdhah_Center,Al Rawdhah Center,YE11,YE1116,,Al Rawdhah Center
Site,Al_Saiybah,Al Saiybah,YE17,YE1706,,Al Saiybah
Site,Al_Lakmah,Al Lakmah,YE26,YE2604,,Al Lakmah
Site,Al_arashi,Al arashi,YE26,YE2612,,Al arashi
Site,Maneen_Al_Hadad,Maneen Al-Hadad,YE26,YE2612,,Maneen Al-Hadad
Site,Al_Saleh_Gathering,Al Saleh Gathering,YE26,YE2603,,Al Saleh Gathering
Site,Al_Salamah,Al Salamah,YE26,YE2603,,Al Salamah
Site,Al_Alban_Hassan,Al Alban Hassan,YE26,YE2606,,Al Alban Hassan
Site,Bani_dabyan,Bani dabyan,YE26,YE2606,,Bani dabyan
Site,Ali_Samakah_Building,Ali Samakah Building,YE30,YE3003,,Ali Samakah Building
Site,Southern_Bir_Zaid_Neighbourhood,Southern Bir Zaid Neighbourhood,YE13,YE1309,,Southern Bir Zaid Neighbourhood
Site,Al_Juraf,Al-Juraf,YE29,YE2902,,Al-Juraf
Site,Sawmal_Al_Awsat,Sawmal Al Awsat,YE29,YE2907,,Sawmal Al Awsat
Site,Kushar,Kushar,YE17,YE1724,,Kushar
Site,Al_Rafee,Al Rafee',YE17,YE1724,,Al Rafee'
Site,Al_Shajan,Al Shajan,YE17,YE1724,,Al Shajan
Site,Al_Daneei_Rab_Suood,Al Dane'ei Rab' Suood,YE17,YE1724,,Al Dane'ei Rab' Suood
Site,Abdulwahab_Al_Areeqi_School,Abdulwahab Al Areeqi School,YE11,YE1116,,Abdulwahab Al Areeqi School
Site,Hayi_Albtahaa,Hayi Albtaha'a,YE26,YE2613,,Hayi Albtaha'a
Site,Al_Mahata,Al Mahata,YE26,YE2613,,Al Mahata
Site,Al_Awamreh,Al Awamreh,YE26,YE2602,,Al Awamreh
Site,Gathering_Of_Harjah_Al_Ashtal,Gathering Of Harjah Al Ashtal,YE26,YE2606,,Gathering Of Harjah Al Ashtal
Site,Saadah_site_d,Sa'adah site d,YE15,YE1512,,Sa'adah site d
Site,Al_Eslah_School,Al Eslah School,YE15,YE1504,,Al Eslah School
Site,Al_Qushairi,Al Qushairi,YE18,YE1805,,Al Qushairi
Site,Al_Darb_Al_Aswad,Al-Darb Al-Aswad,YE16,YE1610,,Al-Darb Al-Aswad
Site,Bet_Al_Sham,Bet Al Sham,YE29,YE2920,,Bet Al Sham
Site,Akamat_Assafani_C,Akamat Assa'fani(C),YE11,YE1119,,Akamat Assa'fani(C)
Site,Akamat_Assafani_E,Akamat Assa'fani(E),YE11,YE1119,,Akamat Assa'fani(E)
Site,Al_Mardaa,Al Marda'a,YE26,YE2613,,Al Marda'a
Site,Al_Harj_Al_Asfal,Al Harj Al Asfal,YE26,YE2613,,Al Harj Al Asfal
Site,Al_Naqeah,Al Naqe'ah,YE26,YE2613,,Al Naqe'ah
Site,Hadbaa_Al_Oshan,Hadba'a Al Oshan,YE26,YE2613,,Hadba'a Al Oshan
Site,Jaw_Al_Naseem_Al_Ala,Jaw Al Naseem Al A'la,YE26,YE2613,,Jaw Al Naseem Al A'la
Site,Al_Taazan,Al Ta'azan,YE26,YE2603,,Al Ta'azan
Site,Al_Beerain__Al_Mufareh_Building,Al Beerain - Al Mufareh Building,YE15,YE1521,,Al Beerain - Al Mufareh Building
Site,Al_Masharefah,Al Masharefah,YE15,YE1504,,Al Masharefah
Site,Al_Hadeej,Al Hadeej,YE12,YE1203,,Al Hadeej
Site,Al_Methaq_School,Al Methaq School,YE12,YE1204,,Al Methaq School
Site,Al_Jamea,Al Jamea,YE11,YE1119,,Al Jamea
Site,Raqb_Saif,Raqb Saif,YE30,YE3009,,Raqb Saif
Site,Agricultural_Institute,Agricultural Institute,YE11,YE1111,,Agricultural Institute
Site,Al_Maroof_Al_Gharbi,Al Ma'roof Al Gharbi,YE18,YE1805,,Al Ma'roof Al Gharbi
Site,Shojaa,Shoja'a,YE26,YE2604,,Shoja'a
Site,Al_Mawred,Al Mawred,YE26,YE2610,,Al Mawred
Site,Al_Hadi,Al Hadi,YE26,YE2613,,Al Hadi
Site,Baqthah,Baqthah,YE26,YE2608,,Baqthah
Site,Al_Methher,Al Meth'her,YE26,YE2606,,Al Meth'her
Site,Sooq_Al_Sabt,Sooq Al Sabt,YE23,YE2309,,Sooq Al Sabt
Site,Al_Sari__Al_Mahjal,Al Sa'ri - Al Mahjal,YE23,YE2304,,Al Sa'ri - Al Mahjal
Site,Al_Mohamasheen_Center,Al Mohamasheen Center,YE15,YE1520,,Al Mohamasheen Center
Site,Wadi_Al_Husaya_2,Wadi Al Husaya 2,YE15,YE1506,,Wadi Al Husaya 2
Site,Al_Kamb_Al_Asfal,Al Kamb Al Asfal,YE15,YE1504,,Al Kamb Al Asfal
Site,Wadi_Al_Jesr,Wadi Al Jesr,YE15,YE1504,,Wadi Al Jesr
Site,Abbas_Al_Durweesh_Building,Abbas Al Durweesh Building,YE30,YE3003,,Abbas Al Durweesh Building
Site,Al_Salal,Al-Salal,YE16,YE1602,,Al-Salal
Site,Bin_Abdullah,Bin Abdullah,YE16,YE1603,,Bin Abdullah
Site,Al_Ahmad_Mohsen,Al Ahmad Mohsen,YE26,YE2606,,Al Ahmad Mohsen
Site,Building_beside_Al_Haddad,Building beside Al Haddad,YE15,YE1520,,Building beside Al Haddad
Site,Zafq_Al_Aaydh,Zafq Al-Aaydh,YE16,YE1610,,Zafq Al-Aaydh
Site,Mohaifeef,Mohaifeef,YE28,YE2804,,Mohaifeef
Site,Hadabuh_Mutie,Hadabuh Mutie,YE29,YE2903,,Hadabuh Mutie
Site,Al_Ryamah_Center,Al Ryamah Center,YE11,YE1114,,Al Ryamah Center
Site,Al_Mahw_Al_Sharqi,Al Mahw Al Sharqi,YE26,YE2612,,Al Mahw Al Sharqi
Site,Al_Thawie,Al Thawie,YE26,YE2603,,Al Thawie
Site,Al_Ateeq,Al Ateeq,YE26,YE2603,,Al Ateeq
Site,Om_Al_Falah,Om Al Falah,YE26,YE2608,,Om Al Falah
Site,Al_Adawleh,Al Adawleh,YE26,YE2606,,Al Adawleh
Site,Al_Ameir,Al Ameir,YE26,YE2606,,Al Ameir
Site,Old_directorate_building,Old directorate building,YE15,YE1505,,Old directorate building
Site,Al_Salam,Al Salam,YE11,YE1119,,Al Salam
Site,Al_Ghaithi_Center,Al Ghaithi Center,YE11,YE1119,,Al Ghaithi Center
Site,Waqeer,Waqeer,YE11,YE1119,,Waqeer
Site,Al_Lahj_A,Al-Lahj A,YE11,YE1118,,Al-Lahj A
Site,Al_Lahj_B,Al-Lahj B,YE11,YE1118,,Al-Lahj B
Site,Dar_Al_Sharaf_A,Dar Al Sharaf A,YE11,YE1118,,Dar Al Sharaf A
Site,Dar_Al_Sharaf_B,Dar Al Sharaf B,YE11,YE1118,,Dar Al Sharaf B
Site,Dar_Al_Sharaf_C,Dar Al Sharaf C,YE11,YE1118,,Dar Al Sharaf C
Site,Al_Rumaid,Al Rumaid,YE11,YE1111,,Al Rumaid
Site,Al_Hujarya,Al Hujarya,YE11,YE1114,,Al Hujarya
Site,Al_Nehari,Al Nehari,YE28,YE2804,,Al Nehari
Site,Al_Gadyaa_A,Al Gadyaa- A,YE11,YE1116,,Al Gadyaa- A
Site,Al_Gadyaa_B,Al Gadyaa- B,YE11,YE1116,,Al Gadyaa- B
Site,Al_Gadyaa_C,Al Gadyaa- C,YE11,YE1116,,Al Gadyaa- C
Site,Dar_Al_Jamae_East,Dar Al- Jamae East,YE11,YE1116,,Dar Al- Jamae East
Site,Jabal_Shalamah,Jabal Sha'lamah,YE11,YE1116,,Jabal Sha'lamah
Site,Northern_Ring_Road,Northern Ring Road,YE11,YE1116,,Northern Ring Road
Site,In_Front_of_Al_Waily_Station,In Front of Al Waily Station,YE11,YE1116,,In Front of Al Waily Station
Site,Al_Mararzoum,Al-Mararzoum,YE11,YE1120,,Al-Mararzoum
Site,Al_Qeraamah,Al-Qera'amah,YE11,YE1112,,Al-Qera'amah
Site,Ibn_Aqeel_School,Ibn Aqeel School,YE11,YE1112,,Ibn Aqeel School
Site,Al_Jabla_Library,Al Jabla Library,YE11,YE1112,,Al Jabla Library
Site,Mehsam_al_Raeeyah,Mehsam al Raeeyah,YE26,YE2601,,Mehsam al Raeeyah
Site,Al_Maejban,Al Ma'ejban,YE26,YE2606,,Al Ma'ejban
Site,Sooq_Al_Thulathaa__Private_Building,Sooq Al Thulatha'a - Private Building,YE15,YE1512,,Sooq Al Thulatha'a - Private Building
Site,Al_Ebri,Al Ebri,YE28,YE2804,,Al Ebri
Site,Jaw_Khodair,Jaw Khodair,YE26,YE2607,,Jaw Khodair
Site,Aleunam,Aleunam,YE26,YE2601,,Aleunam
Site,Al_Wahshan,Al Wahshan,YE26,YE2613,,Al Wahshan
Site,Jaw_Al_Naseem_Al_Asfal,Jaw Al Naseem Al Asfal,YE26,YE2613,,Jaw Al Naseem Al Asfal
Site,Al_Mahwa_Al_Sharqi,Al Mahwa Al Sharqi,YE26,YE2612,,Al Mahwa Al Sharqi
Site,Saref,Saref,YE23,YE2304,,Saref
Site,Al_Tomouh,Al Tomouh,YE11,YE1116,,Al Tomouh
Site,Souk_Al_Thaloth_Shelter,Souk Al-Thaloth Shelter,YE11,YE1120,,Souk Al-Thaloth Shelter
Site,Malaibah,Ma'laibah,YE25,YE2515,,Ma'laibah
Site,Al_Rebat,Al Rebat,YE25,YE2515,,Al Rebat
Site,Al_Baitarah_Camp,Al Baitarah Camp,YE25,YE2515,,Al Baitarah Camp
Site,Al_Meshqafah,Al Meshqafah,YE25,YE2515,,Al Meshqafah
Site,Saber,Saber,YE25,YE2515,,Saber
Site,Al_Sharayer,Al Sharayer,YE25,YE2511,,Al Sharayer
Site,Al_Fath_School,Al Fath School,YE15,YE1520,,Al Fath School
Site,Al_Mahwa,Al Mahwa,YE15,YE1504,,Al Mahwa
Site,IDPs_Center_in_Al_Iraq,IDPs Center in Al Iraq,YE29,YE2901,,IDPs Center in Al Iraq
Site,Khamir_University,Khamir University,YE29,YE2919,,Khamir University
Site,Al_Methmar_Gathering,Al Methmar Gathering,YE29,YE2907,,Al Methmar Gathering
Site,Aldhahreen,Aldhahreen,YE17,YE1728,,Aldhahreen
Site,Algharabi,Algharabi,YE17,YE1728,,Algharabi
Site,Alkharshab,Alkharshab,YE17,YE1728,,Alkharshab
Site,Alqalah,Alqalah,YE17,YE1728,,Alqalah
Site,Othman_Bin_Afan_School,Othman Bin Afan School,YE26,YE2601,,Othman Bin Afan School
Site,Al_Lamd,Al Lamd,YE26,YE2613,,Al Lamd
Site,Al_Hazmah,Al Hazmah,YE26,YE2613,,Al Hazmah
Site,Al_Mabad,Al-Mabad,YE26,YE2613,,Al-Mabad
Site,Al_Maseel_Kara,Al Maseel Kara,YE26,YE2613,,Al Maseel Kara
Site,Al_Yehya_Bin_Salem,Al Yehya Bin Salem,YE26,YE2606,,Al Yehya Bin Salem
Site,Saadah_site_c,Sa'adah site c,YE15,YE1512,,Sa'adah site c
Site,Al_Jardah__Khalid_Bin_Al_Waleed_School,Al Jardah - Khalid Bin Al Waleed School,YE15,YE1511,,Al Jardah - Khalid Bin Al Waleed School
Site,Al_Dakka,Al Dakka,YE24,YE2406,,Al Dakka
Site,Al_Musalla,Al-Musalla,YE14,YE1416,,Al-Musalla
Site,Al_Fath_School_in_Asafah,Al Fath School in Asafah,YE29,YE2919,,Al Fath School in Asafah
Site,Building_beside_Al_Rahmah_Mosque,Building beside Al Rahmah Mosque,YE11,YE1119,,Building beside Al Rahmah Mosque
Site,Neer_Abo_Salah_School,Neer Abo Salah School,YE26,YE2601,,Neer Abo Salah School
Site,Al_Qaryah_Al_Olya,Al Qaryah Al Olya,YE26,YE2602,,Al Qaryah Al Olya
Site,Badr_Al_Kubra,Badr Al Kubra,YE15,YE1512,,Badr Al Kubra
Site,Cadf_Al_Akhmas,Cadf Al Akhmas,YE18,YE1802,,Cadf Al Akhmas
Site,Hafat_Kedah,Hafat Kedah,YE28,YE2804,,Hafat Kedah
Site,Alsora_IDPs_Center,Alsora IDPs Center,YE29,YE2901,,Alsora IDPs Center
Site,IDPs_Center_in_Al_Masbaa,IDPs Center in Al Masba'a,YE29,YE2901,,IDPs Center in Al Masba'a
Site,Abu_Sulaiman_IDPs_Center,Abu Sulaiman IDPs Center,YE29,YE2901,,Abu Sulaiman IDPs Center
Site,Shamalah__AlJabal_b,Sha'malah - AlJabal b,YE11,YE1116,,Sha'malah - AlJabal b
Site,Assaqeefah,Assaqeefah,YE26,YE2613,,Assaqeefah
Site,Eshash_Mazouleh,Eshash Ma'zouleh,YE26,YE2612,,Eshash Ma'zouleh
Site,Al_Hek,Al Hek,YE26,YE2603,,Al Hek
Site,Al_Shaikh_Balhat_House,Al Shaikh Balhat House,YE26,YE2606,,Al Shaikh Balhat House
Site,Al_Nasser_Bin_Saleh,Al Nasser Bin Saleh,YE26,YE2606,,Al Nasser Bin Saleh
Site,Al_Asoor,Al Asoor,YE26,YE2606,,Al Asoor
Site,Al_Aljamaidar,Al Aljamaidar,YE26,YE2603,,Al Aljamaidar
Site,Al_Adawleh,Al Adawleh,YE26,YE2606,,Al Adawleh
Site,Dar_Al_Erteqa,Dar Al Erteqa,YE15,YE1520,,Dar Al Erteqa
Site,Al_Mojama_Al_Zeraee,Al Mojama' Al Zera'ee,YE15,YE1512,,Al Mojama' Al Zera'ee
Site,Emad_Al_Haj_Building__Sad_Al_Saqee,Emad Al Haj Building - Sad Al Saqee',YE15,YE1512,,Emad Al Haj Building - Sad Al Saqee'
Site,Al_Mahad,Al Ma'had,YE15,YE1504,,Al Ma'had
Site,Old_Court,Old Court,YE15,YE1512,,Old Court
Site,Al_Zaylayah,Al Zayla'yah,YE18,YE1802,,Al Zayla'yah
Site,Al_Soq_Street,Al Soq Street,YE28,YE2804,,Al Soq Street
Site,Almanaseer_Dahma_IDPs_Center,Almanaseer Dahma IDPs Center,YE29,YE2901,,Almanaseer Dahma IDPs Center
Site,Al_Majouh,Al Majouh,YE26,YE2613,,Al Majouh
Site,Al_Hashaishan,Al Hashaishan,YE26,YE2613,,Al Hashaishan
Site,Al_Hussain,Al Hussain,YE26,YE2612,,Al Hussain
Site,Al_Wadi,Al Wadi,YE26,YE2603,,Al Wadi
Site,Alkhaniq,Alkhaniq,YE26,YE2601,,Alkhaniq
Site,Al_Shaheed_Qayed_Thabet_School,Al Shaheed Qayed Thabet School,YE15,YE1504,,Al Shaheed Qayed Thabet School
Site,Al_Maqahi,Al Maqahi,YE15,YE1504,,Al Maqahi
Site,Al_Maqahi,Al Maqahi,YE15,YE1504,,Al Maqahi
Site,Sooq_Huswain,Sooq Huswain,YE30,YE3005,,Sooq Huswain
Site,Abu_Shafah,Abu Sha'fah,YE18,YE1807,,Abu Sha'fah
Site,Shehen_Al_Madaniah,Shehen (Al Madaniah),YE28,YE2801,,Shehen (Al Madaniah)
Site,Tho_Sheli_IDPs_Center,Tho Sheli IDPs Center,YE29,YE2901,,Tho Sheli IDPs Center
Site,Khabash_IDPs_Center,Khabash IDPs Center,YE29,YE2901,,Khabash IDPs Center
Site,Badoun,Badoun,YE26,YE2613,,Badoun
Site,Badou_Mashmakh,Badou Mashmakh,YE26,YE2606,,Badou Mashmakh
Site,Al_Wahdah_School,Al Wahdah School,YE15,YE1514,,Al Wahdah School
Site,Al_Maqhaz,Al Maqhaz,YE18,YE1802,,Al Maqhaz
Site,The_Agricultural_Compound_Building,The Agricultural Compound Building,YE29,YE2919,,The Agricultural Compound Building
Site,October_Neighborhood,October Neighborhood,YE19,YE1927,,October Neighborhood
Site,Al_Ramsah,Al Ramsah,YE26,YE2613,,Al Ramsah
Site,Hai_Al_Kher,Hai Al Kher,YE26,YE2613,,Hai Al Kher
Site,Maref_Al_Wadi,Ma'ref Al Wadi,YE26,YE2613,,Ma'ref Al Wadi
Site,Salwah,Salwah,YE26,YE2613,,Salwah
Site,Al_Ahmad_Bin_Saleh,Al Ahmad Bin Saleh,YE26,YE2606,,Al Ahmad Bin Saleh
Site,Saadah_site_b,Sa'adah site b,YE15,YE1512,,Sa'adah site b
Site,CC_beside_Al_Mojama_Al_Zerae,CC beside Al Mojama' Al Zera'e,YE15,YE1512,,CC beside Al Mojama' Al Zera'e
Site,Om_Al_Ahyooj,Om Al Ahyooj,YE15,YE1504,,Om Al Ahyooj
Site,Al_Malhah,Al Malhah,YE18,YE1802,,Al Malhah
Site,Deer_Al_Hadi,Deer Al Hadi,YE18,YE1802,,Deer Al Hadi
Site,Hafat_Bait_Yashool,Hafat Bait Yashool,YE28,YE2804,,Hafat Bait Yashool
Site,Al_Baqaah,Al Baqa'ah,YE29,YE2901,,Al Baqa'ah
Site,Al_Jobjob,Al-Jobjob,YE29,YE2901,,Al-Jobjob
Site,Reek_IDPs_Center,Reek IDPs Center,YE29,YE2901,,Reek IDPs Center
Site,Al_Hoson,Al Hoson,YE29,YE2902,,Al Hoson
Site,Abu_Alail,Abu Alail,YE17,YE1704,,Abu Alail
Site,Alsalam_Neibourhood,Alsalam Neibourhood,YE17,YE1728,,Alsalam Neibourhood
Site,Alshuhdaa,Alshuhdaa,YE17,YE1728,,Alshuhdaa
Site,Alswael,Alswael,YE17,YE1728,,Alswael
Site,Hawrah_Staduim,Hawrah Staduim,YE17,YE1728,,Hawrah Staduim
Site,Malaf_Ghadheb,Malaf Ghadheb,YE17,YE1728,,Malaf Ghadheb
Site,Sasah,Sasah,YE17,YE1728,,Sasah
Site,Suadi_Hospital,Suadi Hospital,YE17,YE1728,,Suadi Hospital
Site,Al_Anad,Al Anad,YE25,YE2515,,Al Anad
Site,As_Sawm,As Sawm,YE26,YE2607,,As Sawm
Site,Al_Hazm,Al Hazm,YE26,YE2604,,Al Hazm
Site,Shubat_Al_Shaqar,Shubat Al Shaqar,YE15,YE1520,,Shubat Al Shaqar
Site,Wadi_Al_Husaya_5,Wadi Al Husaya 5,YE15,YE1506,,Wadi Al Husaya 5
Site,Nashwan_Primary_School,Nashwan Primary School,YE30,YE3002,,Nashwan Primary School
Site,Al_Mazagheef,Al Mazagheef,YE28,YE2803,,Al Mazagheef
Site,Al_Tahseen_Camp,Al Tahseen Camp,YE29,YE2915,,Al Tahseen Camp
Site,Atebaa,Ateba'a,YE29,YE2901,,Ateba'a
Site,Ibn_Al_Mobarak_Bet_Al_Wadae_School,Ibn Al Mobarak Bet Al Wada'e School,YE29,YE2919,,Ibn Al Mobarak Bet Al Wada'e School
Site,Halhalan_School,Halhalan School,YE26,YE2601,,Halhalan School
Site,Al_Mansouza,Al Mansouza,YE26,YE2613,,Al Mansouza
Site,Al_Mehal_School,Al Mehal School,YE15,YE1514,,Al Mehal School
Site,Hab_Raee,Hab Ra'ee,YE15,YE1504,,Hab Ra'ee
Site,Al_Jaradi_Building,Al Jaradi Building,YE15,YE1519,,Al Jaradi Building
Site,Dar_Al_Dhiafah,Dar Al Dhiafah,YE12,YE1211,,Dar Al Dhiafah
Site,Sharq_Al_Madeenah,Sharq Al Madeenah,YE30,YE3001,,Sharq Al Madeenah
Site,Al_Muhamasheen_Center,Al Muhamasheen Center,YE29,YE2901,,Al Muhamasheen Center
Site,Al_Meshwaf,Al Meshwaf,YE29,YE2901,,Al Meshwaf
Site,Al_Wakfah_Bilal_Ben_Rabah_School,Al Wakfah Bilal Ben Rabah School,YE29,YE2919,,Al Wakfah Bilal Ben Rabah School
Site,Al_Hammah,Al Hammah,YE29,YE2907,,Al Hammah
Site,Hai_Al_Bahi,Hai Al Bahi,YE26,YE2613,,Hai Al Bahi
Site,Ambsaty,Ambsaty,YE12,YE1209,,Ambsaty
Site,50_Shoqah,50 Shoqah,YE28,YE2804,,50 Shoqah
Site,Al_Hadlan_IDPs_Center,Al Hadlan IDPs Center,YE29,YE2901,,Al Hadlan IDPs Center
Site,Ayan_Al_AAli_IDPs_Center,Ayan Al A'Ali IDPs Center,YE29,YE2901,,Ayan Al A'Ali IDPs Center
Site,Maardaa_Al_Ghwaibi,Maarda'a Al Ghwaibi,YE26,YE2613,,Maarda'a Al Ghwaibi
Site,Assawalha,Assawalha,YE26,YE2606,,Assawalha
Site,Sooq_Al_Sabt,Sooq Al Sabt,YE23,YE2309,,Sooq Al Sabt
Site,Al_Shaheed_Hasan_Faree,Al Shaheed Hasan Fare'e,YE15,YE1514,,Al Shaheed Hasan Fare'e
Site,Mahal_Al_Khaleel_camp,Mahal Al Khaleel camp,YE18,YE1807,,Mahal Al Khaleel camp
Site,Old_Thalaa_Hote_bab_Al_Fardha,Old Thala'a Hote-bab Al Fardha,YE29,YE2917,,Old Thala'a Hote-bab Al Fardha
Site,Female_student_accommodation,Female student accommodation,YE11,YE1119,,Female student accommodation
Site,Al_Gofinah_Site,Al-Gofinah Site,YE26,YE2612,,Al-Gofinah Site
Site,Community_college_center,Community college center,YE26,YE2612,,Community college center
Site,Al_Jazeerah,Al Jazeerah,YE26,YE2610,,Al Jazeerah
Site,Al_Bajash,Al Bajash,YE26,YE2613,,Al Bajash
Site,Mohammed_Abduljaleel_Alshameeri_Building,Mohammed Abduljaleel Alshameeri Building,YE15,YE1517,,Mohammed Abduljaleel Alshameeri Building
Site,Ghareerah_Clinic,Ghareerah Clinic,YE15,YE1506,,Ghareerah Clinic
Site,Mafraq_Sadah__Private_Building,Mafraq Sa'dah - Private Building,YE15,YE1512,,Mafraq Sa'dah - Private Building
Site,Saeed_Building,Saeed Building,YE15,YE1519,,Saeed Building
Site,Al_Demn,Al Demn,YE18,YE1802,,Al Demn
Site,Al_Khabryah,Al Khabryah,YE18,YE1802,,Al Khabryah
Site,Al_Ghubaryah_Al_Janoobyah,Al Ghubaryah Al Janoobyah,YE18,YE1802,,Al Ghubaryah Al Janoobyah
Site,Al_Smood_Lane,Al Smood Lane,YE29,YE2915,,Al Smood Lane
Site,Darb_Zaid_IDPs_Center,Darb Zaid IDPs Center,YE29,YE2901,,Darb Zaid IDPs Center
Site,IDPs_Center_in_Halahla,IDPs Center in Halahla,YE29,YE2901,,IDPs Center in Halahla
Site,Al_Esharah,Al Esharah,YE19,YE1927,,Al Esharah
Site,Al_Hadba,Al Hadba,YE26,YE2613,,Al Hadba
Site,Al_Mekrab,Al Mekrab,YE26,YE2613,,Al Mekrab
Site,Flaifel,Flaifel,YE26,YE2613,,Flaifel
Site,Hafsa_School,Hafsa School,YE15,YE1514,,Hafsa School
Site,Mahal_Zaweyah,Mahal Zaweyah,YE18,YE1805,,Mahal Zaweyah
Site,Al_Khamshosh,Al Khamshosh,YE29,YE2901,,Al Khamshosh
Site,Health_Unity_Bet_Al_Anez,Health Unity Bet Al Anez,YE29,YE2919,,Health Unity Bet Al Anez
Site,Al_Wehdah_Al_Seheyah_Bayt_Dawood,Al Wehdah Al Seheyah Bayt Dawood,YE29,YE2919,,Al Wehdah Al Seheyah Bayt Dawood
Site,Belqees_School,Belqees School,YE11,YE1116,,Belqees School
Site,Tajamo_Matnah,Tajamo' Matnah,YE23,YE2307,,Tajamo' Matnah
Site,Al_Mahjar_Tawdhan,Al Mahjar Tawdhan,YE23,YE2301,,Al Mahjar Tawdhan
Site,Om_Al_Ahyooj,Om Al Ahyooj,YE15,YE1522,,Om Al Ahyooj
Site,Al_Yemenia_Building,Al Yemenia Building,YE15,YE1518,,Al Yemenia Building
Site,Vocational_Institute,Vocational Institute,YE14,YE1404,,Vocational Institute
Site,Sultan_Al_Hudhaifi_Building,Sultan Al Hudhaifi Building,YE30,YE3009,,Sultan Al Hudhaifi Building
Site,13_July_School,13 July School,YE30,YE3009,,13 July School
Site,Bayt_dawood_School,Bayt dawood School,YE29,YE2919,,Bayt dawood School
Site,Harih_Almutrah,Harih Almutrah,YE29,YE2911,,Harih Almutrah
Site,Alfurza,Alfurza,YE26,YE2601,,Alfurza
Site,Al_Nasser_Ben_Hussein,Al Nasser Ben Hussein,YE26,YE2606,,Al Nasser Ben Hussein
Site,Al_Ershad_Al_Zeraie_Institute,Al Ershad Al Zeraie Institute,YE15,YE1522,,Al Ershad Al Zeraie Institute
Site,Al_Sofi_Settlements,Al Sofi Settlements,YE15,YE1520,,Al Sofi Settlements
Site,Al_Jareen,Al Jareen,YE15,YE1504,,Al Jareen
Site,Abdullah_Ali_House,Abdullah Ali House,YE15,YE1504,,Abdullah Ali House
Site,Mohammed_Abdulqader_Building,Mohammed Abdulqader Building,YE15,YE1504,,Mohammed Abdulqader Building
Site,Al_Maraqed,Al Maraqed,YE12,YE1210,,Al Maraqed
Site,Al_Sooq_Al_Qadeem,Al Sooq Al Qadeem,YE30,YE3001,,Al Sooq Al Qadeem
Site,Rawdhat_Al_Atfal,Rawdhat Al Atfal,YE25,YE2514,,Rawdhat Al Atfal
Site,Aljufinah,Aljufinah,YE26,YE2612,,Aljufinah
Site,Kuliyat_Almujtama,Kuliyat Almujtama,YE26,YE2612,,Kuliyat Almujtama
Site,Jawa_Alnasim,Jawa Alnasim,YE26,YE2612,,Jawa Alnasim
Site,Harat_Altadamun,Harat Altadamun,YE26,YE2612,,Harat Altadamun
Site,Almutahaf,Almutahaf,YE26,YE2612,,Almutahaf
Site,Masnae_Adhban,Masnae Adhban,YE26,YE2612,,Masnae Adhban
Site,Maktab_Alziraah,Maktab Alziraah,YE26,YE2612,,Maktab Alziraah
Site,Almuasasa,Almuasasa,YE26,YE2612,,Almuasasa
Site,Almaghawir,Almaghawir,YE26,YE2612,,Almaghawir
Site,Alrumaylah,Alrumaylah,YE26,YE2612,,Alrumaylah
Site,Camp_of_Alrawdah_Aljadida_School,Camp of Alrawdah Aljadida School,YE26,YE2612,,Camp of Alrawdah Aljadida School
Site,Alnajah_School,Alnajah School,YE26,YE2613,,Alnajah School
Site,Iidat_Alrra,Iidat Alrra',YE26,YE2613,,Iidat Alrra'
Site,Aldashush,Aldashush,YE26,YE2603,,Aldashush
Site,Shqman__Shabwan,Shqman / Shabwan,YE26,YE2613,,Shqman / Shabwan
Site,Alnasr,Alnasr,YE26,YE2612,,Alnasr
Site,Almil,Almil,YE26,YE2603,,Almil
Site,Aljafrah,Aljafrah,YE26,YE2601,,Aljafrah
Site,Alsahari,Alsahari,YE26,YE2601,,Alsahari
Site,Alhusuwn,Alhusuwn,YE26,YE2601,,Alhusuwn
Site,kamab_kaelan,kamab kaelan,YE26,YE2602,,kamab kaelan
Site,Alzuwr,Alzuwr,YE26,YE2606,,Alzuwr
Site,Dhanah_Alsawabina,Dhanah (Alsawabina),YE26,YE2606,,Dhanah (Alsawabina)
Site,Alrawda,Alrawda,YE26,YE2606,,Alrawda
Site,Serwah_in_Aljalal,Serwah in Aljalal,YE26,YE2606,,Serwah in Aljalal
Site,Alkhasif,Alkhasif,YE26,YE2613,,Alkhasif
Site,Alrakza,Alrakza,YE26,YE2613,,Alrakza
Site,Erq_Al_Shabwan,Erq Al Shabwan,YE26,YE2613,,Erq Al Shabwan
Site,Nabat,Nabat,YE26,YE2613,,Nabat
Site,Wadi_Zabib,Wadi Zabib,YE26,YE2608,,Wadi Zabib
Site,Sooq_Dharawan,Sooq Dharawan,YE23,YE2301,,Sooq Dharawan
