list_name,name,label::english,governorate,district,subdistrict
Site,Al_Alban_Hassan,Al Alban Hassan,YE26,YE2606,
Site,Bani_dabyan,Bani dabyan,YE26,YE2606,
Site,Ali_Samakah_Building,Ali Samakah Building,YE30,YE3003,
Site,Southern_Bir_Zaid_Neighbourhood,Southern Bir Zaid Neighbourhood,YE13,YE1309,
Site,Al_Juraf,Al-Juraf,YE29,YE2902,
Site,Sawmal_Al_Awsat,Sawmal Al Awsat,YE29,YE2907,
Site,Kushar,Kushar,YE17,YE1724,
Site,Al_Rafee,Al Rafee',YE17,YE1724,
Site,Al_Shajan,Al Shajan,YE17,YE1724,
Site,Al_Daneei_Rab_Suood,Al Dane'ei Rab' Suood,YE17,YE1724,
Site,Abdulwahab_Al_Areeqi_School,Abdulwahab Al Areeqi School,YE11,YE1116,
Site,Hayi_Albtahaa,Hayi Albtaha'a,YE26,YE2613,
Site,Al_Mahata,Al Mahata,YE26,YE2613,
Site,Al_Awamreh,Al Awamreh,YE26,YE2602,
Site,Gathering_Of_Harjah_Al_Ashtal,Gathering Of Harjah Al Ashtal,YE26,YE2606,
Site,Saadah_site_d,Sa'adah site d,YE15,YE1512,
Site,Al_Eslah_School,Al Eslah School,YE15,YE1504,
Site,Al_Qushairi,Al Qushairi,YE18,YE1805,
Site,Al_Darb_Al_Aswad,Al-Darb Al-Aswad,YE16,YE1610,
Site,Bet_Al_Sham,Bet Al Sham,YE29,YE2920,
Site,Akamat_Assafani_C,Akamat Assa'fani(C),YE11,YE1119,
Site,Akamat_Assafani_E,Akamat Assa'fani(E),YE11,YE1119,
Site,Al_Mardaa,Al Marda'a,YE26,YE2613,
Site,Al_Harj_Al_Asfal,Al Harj Al Asfal,YE26,YE2613,
Site,Al_Naqeah,Al Naqe'ah,YE26,YE2613,
Site,Hadbaa_Al_Oshan,Hadba'a Al Oshan,YE26,YE2613,
Site,Jaw_Al_Naseem_Al_Ala,Jaw Al Naseem Al A'la,YE26,YE2613,
Site,Al_Taazan,Al Ta'azan,YE26,YE2603,
Site,Al_Beerain__Al_Mufareh_Building,Al Beerain - Al Mufareh Building,YE15,YE1521,
Site,Al_Masharefah,Al Masharefah,YE15,YE1504,
Site,Al_Hadeej,Al Hadeej,YE12,YE1203,
Site,Al_Methaq_School,Al Methaq School,YE12,YE1204,
Site,Al_Jamea,Al Jamea,YE11,YE1119,
Site,Raqb_Saif,Raqb Saif,YE30,YE3009,
Site,Agricultural_Institute,Agricultural Institute,YE11,YE1111,
Site,Al_Maroof_Al_Gharbi,Al Ma'roof Al Gharbi,YE18,YE1805,
Site,Shojaa,Shoja'a,YE26,YE2604,
Site,Al_Mawred,Al Mawred,YE26,YE2610,
Site,Al_Hadi,Al Hadi,YE26,YE2613,
Site,Baqthah,Baqthah,YE26,YE2608,
Site,Al_Methher,Al Meth'her,YE26,YE2606,
Site,Sooq_Al_Sabt,Sooq Al Sabt,YE23,YE2309,
Site,Al_Sari__Al_Mahjal,Al Sa'ri - Al Mahjal,YE23,YE2304,
Site,Al_Mohamasheen_Center,Al Mohamasheen Center,YE15,YE1520,
Site,Wadi_Al_Husaya_2,Wadi Al Husaya 2,YE15,YE1506,
Site,Al_Kamb_Al_Asfal,Al Kamb Al Asfal,YE15,YE1504,
Site,Wadi_Al_Jesr,Wadi Al Jesr,YE15,YE1504,
Site,Abbas_Al_Durweesh_Building,Abbas Al Durweesh Building,YE30,YE3003,
Site,Al_Salal,Al-Salal,YE16,YE1602,
Site,Bin_Abdullah,Bin Abdullah,YE16,YE1603,
Site,Al_Ahmad_Mohsen,Al Ahmad Mohsen,YE26,YE2606,
Site,Building_beside_Al_Haddad,Building beside Al Haddad,YE15,YE1520,
Site,Zafq_Al_Aaydh,Zafq Al-Aaydh,YE16,YE1610,
Site,Mohaifeef,Mohaifeef,YE28,YE2804,
Site,Hadabuh_Mutie,Hadabuh Mutie,YE29,YE2903,
Site,Al_Ryamah_Center,Al Ryamah Center,YE11,YE1114,
Site,Al_Mahw_Al_Sharqi,Al Mahw Al Sharqi,YE26,YE2612,
Site,Al_Thawie,Al Thawie,YE26,YE2603,
Site,Al_Ateeq,Al Ateeq,YE26,YE2603,
Site,Om_Al_Falah,Om Al Falah,YE26,YE2608,
Site,Al_Adawleh,Al Adawleh,YE26,YE2606,
Site,Al_Ameir,Al Ameir,YE26,YE2606,
Site,Old_directorate_building,Old directorate building,YE15,YE1505,
Site,Al_Salam,Al Salam,YE11,YE1119,
Site,Al_Ghaithi_Center,Al Ghaithi Center,YE11,YE1119,
Site,Waqeer,Waqeer,YE11,YE1119,
Site,Al_Lahj_A,Al-Lahj A,YE11,YE1118,
Site,Al_Lahj_B,Al-Lahj B,YE11,YE1118,
Site,Dar_Al_Sharaf_A,Dar Al Sharaf A,YE11,YE1118,
Site,Dar_Al_Sharaf_B,Dar Al Sharaf B,YE11,YE1118,
Site,Dar_Al_Sharaf_C,Dar Al Sharaf C,YE11,YE1118,
Site,Al_Rumaid,Al Rumaid,YE11,YE1111,
Site,Al_Hujarya,Al Hujarya,YE11,YE1114,
Site,Al_Nehari,Al Nehari,YE28,YE2804,
Site,Al_Gadyaa_A,Al Gadyaa- A,YE11,YE1116,
Site,Al_Gadyaa_B,Al Gadyaa- B,YE11,YE1116,
Site,Al_Gadyaa_C,Al Gadyaa- C,YE11,YE1116,
Site,Dar_Al_Jamae_East,Dar Al- Jamae East,YE11,YE1116,
Site,Jabal_Shalamah,Jabal Sha'lamah,YE11,YE1116,
Site,Northern_Ring_Road,Northern Ring Road,YE11,YE1116,
Site,In_Front_of_Al_Waily_Station,In Front of Al Waily Station,YE11,YE1116,
Site,Al_Mararzoum,Al-Mararzoum,YE11,YE1120,
Site,Al_Qeraamah,Al-Qera'amah,YE11,YE1112,
Site,Ibn_Aqeel_School,Ibn Aqeel School,YE11,YE1112,
Site,Al_Jabla_Library,Al Jabla Library,YE11,YE1112,
Site,Mehsam_al_Raeeyah,Mehsam al Raeeyah,YE26,YE2601,
Site,Al_Maejban,Al Ma'ejban,YE26,YE2606,
Site,Sooq_Al_Thulathaa__Private_Building,Sooq Al Thulatha'a - Private Building,YE15,YE1512,
Site,Al_Ebri,Al Ebri,YE28,YE2804,
Site,Jaw_Khodair,Jaw Khodair,YE26,YE2607,
Site,Aleunam,Aleunam,YE26,YE2601,
Site,Al_Wahshan,Al Wahshan,YE26,YE2613,
Site,Jaw_Al_Naseem_Al_Asfal,Jaw Al Naseem Al Asfal,YE26,YE2613,
Site,Al_Mahwa_Al_Sharqi,Al Mahwa Al Sharqi,YE26,YE2612,
Site,Saref,Saref,YE23,YE2304,
Site,Al_Tomouh,Al Tomouh,YE11,YE1116,
Site,Souk_Al_Thaloth_Shelter,Souk Al-Thaloth Shelter,YE11,YE1120,
Site,Malaibah,Ma'laibah,YE25,YE2515,
Site,Al_Rebat,Al Rebat,YE25,YE2515,
Site,Al_Baitarah_Camp,Al Baitarah Camp,YE25,YE2515,
Site,Al_Meshqafah,Al Meshqafah,YE25,YE2515,
Site,Saber,Saber,YE25,YE2515,
Site,Al_Sharayer,Al Sharayer,YE25,YE2511,
Site,Al_Fath_School,Al Fath School,YE15,YE1520,
Site,Al_Mahwa,Al Mahwa,YE15,YE1504,
Site,IDPs_Center_in_Al_Iraq,IDPs Center in Al Iraq,YE29,YE2901,
Site,Khamir_University,Khamir University,YE29,YE2919,
Site,Al_Methmar_Gathering,Al Methmar Gathering,YE29,YE2907,
Site,Aldhahreen,Aldhahreen,YE17,YE1728,
Site,Algharabi,Algharabi,YE17,YE1728,
Site,Alkharshab,Alkharshab,YE17,YE1728,
Site,Alqalah,Alqalah,YE17,YE1728,
Site,Othman_Bin_Afan_School,Othman Bin Afan School,YE26,YE2601,
Site,Al_Lamd,Al Lamd,YE26,YE2613,
Site,Al_Hazmah,Al Hazmah,YE26,YE2613,
Site,Al_Mabad,Al-Mabad,YE26,YE2613,
Site,Al_Maseel_Kara,Al Maseel Kara,YE26,YE2613,
Site,Al_Yehya_Bin_Salem,Al Yehya Bin Salem,YE26,YE2606,
Site,Saadah_site_c,Sa'adah site c,YE15,YE1512,
Site,Al_Jardah__Khalid_Bin_Al_Waleed_School,Al Jardah - Khalid Bin Al Waleed School,YE15,YE1511,
Site,Al_Dakka,Al Dakka,YE24,YE2406,
Site,Al_Musalla,Al-Musalla,YE14,YE1416,
Site,Al_Fath_School_in_Asafah,Al Fath School in Asafah,YE29,YE2919,
Site,Building_beside_Al_Rahmah_Mosque,Building beside Al Rahmah Mosque,YE11,YE1119,
Site,Neer_Abo_Salah_School,Neer Abo Salah School,YE26,YE2601,
Site,Al_Qaryah_Al_Olya,Al Qaryah Al Olya,YE26,YE2602,
Site,Badr_Al_Kubra,Badr Al Kubra,YE15,YE1512,
Site,Cadf_Al_Akhmas,Cadf Al Akhmas,YE18,YE1802,
Site,Hafat_Kedah,Hafat Kedah,YE28,YE2804,
Site,Alsora_IDPs_Center,Alsora IDPs Center,YE29,YE2901,
Site,IDPs_Center_in_Al_Masbaa,IDPs Center in Al Masba'a,YE29,YE2901,
Site,Abu_Sulaiman_IDPs_Center,Abu Sulaiman IDPs Center,YE29,YE2901,
Site,Shamalah__AlJabal_b,Sha'malah - AlJabal b,YE11,YE1116,
Site,Assaqeefah,Assaqeefah,YE26,YE2613,
Site,Eshash_Mazouleh,Eshash Ma'zouleh,YE26,YE2612,
Site,Al_Hek,Al Hek,YE26,YE2603,
Site,Al_Shaikh_Balhat_House,Al Shaikh Balhat House,YE26,YE2606,
Site,Al_Nasser_Bin_Saleh,Al Nasser Bin Saleh,YE26,YE2606,
Site,Al_Asoor,Al Asoor,YE26,YE2606,
Site,Al_Aljamaidar,Al Aljamaidar,YE26,YE2603,
Site,Al_Adawleh,Al Adawleh,YE26,YE2606,
Site,Dar_Al_Erteqa,Dar Al Erteqa,YE15,YE1520,
Site,Al_Mojama_Al_Zeraee,Al Mojama' Al Zera'ee,YE15,YE1512,
Site,Emad_Al_Haj_Building__Sad_Al_Saqee,Emad Al Haj Building - Sad Al Saqee',YE15,YE1512,
Site,Al_Mahad,Al Ma'had,YE15,YE1504,
Site,Old_Court,Old Court,YE15,YE1512,
Site,Al_Zaylayah,Al Zayla'yah,YE18,YE1802,
Site,Al_Soq_Street,Al Soq Street,YE28,YE2804,
Site,Almanaseer_Dahma_IDPs_Center,Almanaseer Dahma IDPs Center,YE29,YE2901,
Site,Al_Majouh,Al Majouh,YE26,YE2613,
Site,Al_Hashaishan,Al Hashaishan,YE26,YE2613,
Site,Al_Hussain,Al Hussain,YE26,YE2612,
Site,Al_Wadi,Al Wadi,YE26,YE2603,
Site,Alkhaniq,Alkhaniq,YE26,YE2601,
Site,Al_Shaheed_Qayed_Thabet_School,Al Shaheed Qayed Thabet School,YE15,YE1504,
Site,Al_Maqahi,Al Maqahi,YE15,YE1504,
Site,Al_Maqahi,Al Maqahi,YE15,YE1504,
Site,Sooq_Huswain,Sooq Huswain,YE30,YE3005,
Site,Abu_Shafah,Abu Sha'fah,YE18,YE1807,
Site,Shehen_Al_Madaniah,Shehen (Al Madaniah),YE28,YE2801,
Site,Tho_Sheli_IDPs_Center,Tho Sheli IDPs Center,YE29,YE2901,
Site,Khabash_IDPs_Center,Khabash IDPs Center,YE29,YE2901,
Site,Badoun,Badoun,YE26,YE2613,
Site,Badou_Mashmakh,Badou Mashmakh,YE26,YE2606,
Site,Al_Wahdah_School,Al Wahdah School,YE15,YE1514,
Site,Al_Maqhaz,Al Maqhaz,YE18,YE1802,
Site,The_Agricultural_Compound_Building,The Agricultural Compound Building,YE29,YE2919,
Site,October_Neighborhood,October Neighborhood,YE19,YE1927,
Site,Al_Ramsah,Al Ramsah,YE26,YE2613,
Site,Hai_Al_Kher,Hai Al Kher,YE26,YE2613,
Site,Maref_Al_Wadi,Ma'ref Al Wadi,YE26,YE2613,
Site,Salwah,Salwah,YE26,YE2613,
Site,Al_Ahmad_Bin_Saleh,Al Ahmad Bin Saleh,YE26,YE2606,
Site,Saadah_site_b,Sa'adah site b,YE15,YE1512,
Site,CC_beside_Al_Mojama_Al_Zerae,CC beside Al Mojama' Al Zera'e,YE15,YE1512,
Site,Om_Al_Ahyooj,Om Al Ahyooj,YE15,YE1504,
Site,Al_Malhah,Al Malhah,YE18,YE1802,
Site,Deer_Al_Hadi,Deer Al Hadi,YE18,YE1802,
Site,Hafat_Bait_Yashool,Hafat Bait Yashool,YE28,YE2804,
Site,Al_Baqaah,Al Baqa'ah,YE29,YE2901,
Site,Al_Jobjob,Al-Jobjob,YE29,YE2901,
Site,Reek_IDPs_Center,Reek IDPs Center,YE29,YE2901,
Site,Al_Hoson,Al Hoson,YE29,YE2902,
Site,Abu_Alail,Abu Alail,YE17,YE1704,
Site,Alsalam_Neibourhood,Alsalam Neibourhood,YE17,YE1728,
Site,Alshuhdaa,Alshuhdaa,YE17,YE1728,
Site,Alswael,Alswael,YE17,YE1728,
Site,Hawrah_Staduim,Hawrah Staduim,YE17,YE1728,
Site,Malaf_Ghadheb,Malaf Ghadheb,YE17,YE1728,
Site,Sasah,Sasah,YE17,YE1728,
Site,Suadi_Hospital,Suadi Hospital,YE17,YE1728,
Site,Al_Anad,Al Anad,YE25,YE2515,
Site,As_Sawm,As Sawm,YE26,YE2607,
Site,Al_Hazm,Al Hazm,YE26,YE2604,
Site,Shubat_Al_Shaqar,Shubat Al Shaqar,YE15,YE1520,
Site,Wadi_Al_Husaya_5,Wadi Al Husaya 5,YE15,YE1506,
Site,Nashwan_Primary_School,Nashwan Primary School,YE30,YE3002,
Site,Al_Mazagheef,Al Mazagheef,YE28,YE2803,
Site,Al_Tahseen_Camp,Al Tahseen Camp,YE29,YE2915,
Site,Atebaa,Ateba'a,YE29,YE2901,
Site,Ibn_Al_Mobarak_Bet_Al_Wadae_School,Ibn Al Mobarak Bet Al Wada'e School,YE29,YE2919,
Site,Halhalan_School,Halhalan School,YE26,YE2601,
Site,Al_Mansouza,Al Mansouza,YE26,YE2613,
Site,Al_Mehal_School,Al Mehal School,YE15,YE1514,
Site,Hab_Raee,Hab Ra'ee,YE15,YE1504,
Site,Al_Jaradi_Building,Al Jaradi Building,YE15,YE1519,
Site,Dar_Al_Dhiafah,Dar Al Dhiafah,YE12,YE1211,
Site,Sharq_Al_Madeenah,Sharq Al Madeenah,YE30,YE3001,
Site,Al_Muhamasheen_Center,Al Muhamasheen Center,YE29,YE2901,
Site,Al_Meshwaf,Al Meshwaf,YE29,YE2901,
Site,Al_Wakfah_Bilal_Ben_Rabah_School,Al Wakfah Bilal Ben Rabah School,YE29,YE2919,
Site,Al_Hammah,Al Hammah,YE29,YE2907,
Site,Hai_Al_Bahi,Hai Al Bahi,YE26,YE2613,
Site,Ambsaty,Ambsaty,YE12,YE1209,
Site,50_Shoqah,50 Shoqah,YE28,YE2804,
Site,Al_Hadlan_IDPs_Center,Al Hadlan IDPs Center,YE29,YE2901,
Site,Ayan_Al_AAli_IDPs_Center,Ayan Al A'Ali IDPs Center,YE29,YE2901,
Site,Maardaa_Al_Ghwaibi,Maarda'a Al Ghwaibi,YE26,YE2613,
Site,Assawalha,Assawalha,YE26,YE2606,
Site,Sooq_Al_Sabt,Sooq Al Sabt,YE23,YE2309,
Site,Al_Shaheed_Hasan_Faree,Al Shaheed Hasan Fare'e,YE15,YE1514,
Site,Mahal_Al_Khaleel_camp,Mahal Al Khaleel camp,YE18,YE1807,
Site,Old_Thalaa_Hote_bab_Al_Fardha,Old Thala'a Hote-bab Al Fardha,YE29,YE2917,
Site,Female_student_accommodation,Female student accommodation,YE11,YE1119,
Site,Al_Gofinah_Site,Al-Gofinah Site,YE26,YE2612,
Site,Community_college_center,Community college center,YE26,YE2612,
Site,Al_Jazeerah,Al Jazeerah,YE26,YE2610,
Site,Al_Bajash,Al Bajash,YE26,YE2613,
Site,Mohammed_Abduljaleel_Alshameeri_Building,Mohammed Abduljaleel Alshameeri Building,YE15,YE1517,
Site,Ghareerah_Clinic,Ghareerah Clinic,YE15,YE1506,
Site,Mafraq_Sadah__Private_Building,Mafraq Sa'dah - Private Building,YE15,YE1512,
Site,Saeed_Building,Saeed Building,YE15,YE1519,
Site,Al_Demn,Al Demn,YE18,YE1802,
Site,Al_Khabryah,Al Khabryah,YE18,YE1802,
Site,Al_Ghubaryah_Al_Janoobyah,Al Ghubaryah Al Janoobyah,YE18,YE1802,
Site,Al_Smood_Lane,Al Smood Lane,YE29,YE2915,
Site,Darb_Zaid_IDPs_Center,Darb Zaid IDPs Center,YE29,YE2901,
Site,IDPs_Center_in_Halahla,IDPs Center in Halahla,YE29,YE2901,
Site,Al_Esharah,Al Esharah,YE19,YE1927,
Site,Al_Hadba,Al Hadba,YE26,YE2613,
Site,Al_Mekrab,Al Mekrab,YE26,YE2613,
Site,Flaifel,Flaifel,YE26,YE2613,
Site,Hafsa_School,Hafsa School,YE15,YE1514,
Site,Mahal_Zaweyah,Mahal Zaweyah,YE18,YE1805,
Site,Al_Khamshosh,Al Khamshosh,YE29,YE2901,
Site,Health_Unity_Bet_Al_Anez,Health Unity Bet Al Anez,YE29,YE2919,
Site,Al_Wehdah_Al_Seheyah_Bayt_Dawood,Al Wehdah Al Seheyah Bayt Dawood,YE29,YE2919,
Site,Belqees_School,Belqees School,YE11,YE1116,
Site,Tajamo_Matnah,Tajamo' Matnah,YE23,YE2307,
Site,Al_Mahjar_Tawdhan,Al Mahjar Tawdhan,YE23,YE2301,
Site,Om_Al_Ahyooj,Om Al Ahyooj,YE15,YE1522,
Site,Al_Yemenia_Building,Al Yemenia Building,YE15,YE1518,
Site,Vocational_Institute,Vocational Institute,YE14,YE1404,
Site,Sultan_Al_Hudhaifi_Building,Sultan Al Hudhaifi Building,YE30,YE3009,
Site,13_July_School,13 July School,YE30,YE3009,
Site,Bayt_dawood_School,Bayt dawood School,YE29,YE2919,
Site,Harih_Almutrah,Harih Almutrah,YE29,YE2911,
Site,Alfurza,Alfurza,YE26,YE2601,
Site,Al_Nasser_Ben_Hussein,Al Nasser Ben Hussein,YE26,YE2606,
Site,Al_Ershad_Al_Zeraie_Institute,Al Ershad Al Zeraie Institute,YE15,YE1522,
Site,Al_Sofi_Settlements,Al Sofi Settlements,YE15,YE1520,
Site,Al_Jareen,Al Jareen,YE15,YE1504,
Site,Abdullah_Ali_House,Abdullah Ali House,YE15,YE1504,
Site,Mohammed_Abdulqader_Building,Mohammed Abdulqader Building,YE15,YE1504,
Site,Al_Maraqed,Al Maraqed,YE12,YE1210,
Site,Al_Sooq_Al_Qadeem,Al Sooq Al Qadeem,YE30,YE3001,
Site,Rawdhat_Al_Atfal,Rawdhat Al Atfal,YE25,YE2514,
Site,Aljufinah,Aljufinah,YE26,YE2612,
Site,Kuliyat_Almujtama,Kuliyat Almujtama,YE26,YE2612,
Site,Jawa_Alnasim,Jawa Alnasim,YE26,YE2612,
Site,Harat_Altadamun,Harat Altadamun,YE26,YE2612,
Site,Almutahaf,Almutahaf,YE26,YE2612,
Site,Masnae_Adhban,Masnae Adhban,YE26,YE2612,
Site,Maktab_Alziraah,Maktab Alziraah,YE26,YE2612,
Site,Almuasasa,Almuasasa,YE26,YE2612,
Site,Almaghawir,Almaghawir,YE26,YE2612,
Site,Alrumaylah,Alrumaylah,YE26,YE2612,
Site,Camp_of_Alrawdah_Aljadida_School,Camp of Alrawdah Aljadida School,YE26,YE2612,
Site,Alnajah_School,Alnajah School,YE26,YE2613,
Site,Iidat_Alrra,Iidat Alrra',YE26,YE2613,
Site,Aldashush,Aldashush,YE26,YE2603,
Site,Shqman__Shabwan,Shqman / Shabwan,YE26,YE2613,
Site,Alnasr,Alnasr,YE26,YE2612,
Site,Almil,Almil,YE26,YE2603,
Site,Aljafrah,Aljafrah,YE26,YE2601,
Site,Alsahari,Alsahari,YE26,YE2601,
Site,Alhusuwn,Alhusuwn,YE26,YE2601,
Site,kamab_kaelan,kamab kaelan,YE26,YE2602,
Site,Alzuwr,Alzuwr,YE26,YE2606,
Site,Dhanah_Alsawabina,Dhanah (Alsawabina),YE26,YE2606,
Site,Alrawda,Alrawda,YE26,YE2606,
Site,Serwah_in_Aljalal,Serwah in Aljalal,YE26,YE2606,
Site,Alkhasif,Alkhasif,YE26,YE2613,
Site,Alrakza,Alrakza,YE26,YE2613,
Site,Erq_Al_Shabwan,Erq Al Shabwan,YE26,YE2613,
Site,Nabat,Nabat,YE26,YE2613,
Site,Wadi_Zabib,Wadi Zabib,YE26,YE2608,
Site,Sooq_Dharawan,Sooq Dharawan,YE23,YE2301,
Site,Al_Kasarat,Al Kasarat,YE23,YE2304,
Site,Qaa_Al_Raqah,Qa'a Al Raqah,YE23,YE2301,
Site,Government_Building,Government Building,YE21,YE2117,
Site,Ghalib_Al_Rajabi_Building,Ghalib Al Rajabi Building,YE15,YE1504,
Site,Najodas__Al_Murtafaat_Al_Janoobiah,Najodas - Al Murtafa'at Al Janoobiah,YE15,YE1504,
Site,Al_Mazraq,Al Mazraq,YE18,YE1802,
Site,Al_A_Dhawie,Al A Dhawie,YE26,YE2602,
Site,Al_Ghayamah,Al Ghayamah,YE26,YE2602,
Site,Hayb_Al_Asabeh_Clinic,Hayb Al Asabeh Clinic,YE15,YE1514,
Site,Al_Manshoor,Al Manshoor,YE15,YE1520,
Site,Abdullah_Hajeb_Building,Abdullah Hajeb Building,YE15,YE1519,
Site,Dharawan,Dharawan,YE23,YE2301,
Site,Health_Facility,Health Facility,YE14,YE1415,
Site,Al_Abbasyah,Al Abbasyah,YE18,YE1802,
Site,Deer_Rajeh,Deer Rajeh,YE18,YE1802,
Site,Shehen_Al_Olya,Shehen Al Olya,YE28,YE2801,
Site,Atebaa_IDPs_Center,Ateba'a IDPs Center,YE29,YE2901,
Site,IDPs_Center_in_Qadabah,IDPs Center in Qadabah,YE29,YE2901,
Site,Sahb,Sahb,YE29,YE2918,
Site,Center_for_Social_Affairs_and_Labor,Center for Social Affairs and Labor,YE25,YE2514,
Site,Al_Bingisar,Al-Bingisar,YE24,YE2405,
Site,Al_Ghaol,Al-Ghaol,YE14,YE1418,
Site,Al_Qahirah,Al Qahirah,YE18,YE1802,
Site,Al_Sadat_School,Al Sa'dat School,YE20,YE2003,
Site,Arwa_School,Arwa School,YE11,YE1116,
Site,Matnah_Tajamo_Thani,Matnah Tajamo' Thani,YE23,YE2307,
Site,Al_Al_Qaisi,Al Al-Qaisi,YE14,YE1404,
Site,Al_Zeraah_Street,Al Zera'ah Street,YE28,YE2804,
Site,Bajaa_IDPs_Center,Baja'a IDPs Center,YE29,YE2901,
Site,Obaida_Bin_Al_Jarrah_Kheran_School,Obaida Bin Al Jarrah Kheran School,YE29,YE2919,
Site,Al_Shamlool,Al Shamlool,YE26,YE2602,
Site,Ahmed_Ghaleb_Abdullah_Abbas_House,Ahmed Ghaleb Abdullah Abbas House,YE15,YE1504,
Site,Bait_Belhaf,Bait Belhaf,YE28,YE2804,
Site,Tajamo_Al_Hejrah,Tajamo' Al Hejrah,YE23,YE2310,
Site,Al_Jafer_1,Al Jafer 1,YE15,YE1506,
Site,Akamat_Assafani_G,Akamat Assa'fani(G),YE11,YE1119,
Site,Al_Taiman,Al Taiman,YE26,YE2606,
Site,Ahmed_Haidarah_School,Ahmed Haidarah School,YE15,YE1512,
Site,Al_Shaheed_Ahmed_Haidarah_School,Al Shaheed Ahmed Haidarah School,YE15,YE1512,
Site,Ibn_Taimyah_for_Quran,Ibn Taimyah for Quran,YE15,YE1504,
Site,Wadi_Al_Husaya_3,Wadi Al Husaya 3,YE15,YE1506,
Site,Kod_Al_Naisah,Kod Al Naisah,YE12,YE1211,
Site,Al_Oqllah,Al-Oqllah,YE14,YE1404,
Site,Al_Sharhan,Al Sharhan,YE26,YE2602,
Site,Al_Alqahtani,Al Alqahtani,YE26,YE2602,
Site,Al_Shahid_Humd_School,Al Shahid Humd School,YE15,YE1505,
Site,Ibin_Sena_School,"Ibin Sena School,",YE19,YE1926,
Site,Al_Muhseneen_2_Building,Al Muhseneen 2 Building,YE19,YE1911,
Site,Al_Marzouq,Al Marzouq,YE26,YE2602,
Site,Al_Arfaj,Al Arfaj,YE26,YE2602,
Site,The_Yard_of_the_Technical_Institute,The Yard of the Technical Institute,YE15,YE1501,
Site,Mashraf_Hadad_&_Al_Jarafah,Mashraf Hadad & Al Jarafah,YE15,YE1521,
Site,Al_Muhamasheen__Natco,Al Muhamasheen - Natco,YE15,YE1520,
Site,Mohammed_Abduljaleel_House,Mohammed Abduljaleel House,YE15,YE1504,
Site,Al_Husainyah,Al Husainyah,YE18,YE1805,
Site,Bait_Al_Faransi,Bait Al Faransi,YE15,YE1504,
Site,Shamsan_Building,Shamsan Building,YE15,YE1514,
Site,Al_Manshoor_Al_Sehi_Center,Al Manshoor Al Sehi Center,YE15,YE1520,
Site,Al_Jafer_2,Al Jafer 2,YE15,YE1506,
Site,Al_Shate_School,Al Shate School,YE15,YE1505,
Site,Wadi_Al_Husaya_1,Wadi Al Husaya 1,YE15,YE1506,
Site,Abu_Musa_Mosque,Abu Musa Mosque,YE15,YE1505,
Site,Al_Jashah,Al-Jashah,YE18,YE1820,
Site,Al_Alili,Al-Alili,YE18,YE1820,
Site,Bani_Jaber,Bani Jaber,YE18,YE1820,
Site,Al_Waerah,Al-Waerah,YE18,YE1820,
Site,Aljarab,Aljarab,YE18,YE1801,
Site,Mehsam_Alyami,Mehsam Alyami,YE18,YE1801,
Site,Mehsam_Site,Mehsam Site,YE18,YE1801,
Site,Almerdah_Site,Almerdah Site,YE18,YE1801,
Site,Alrasafah,Alrasafah,YE18,YE1801,
Site,Almashmat_Area,Almashmat Area,YE18,YE1801,
Site,Deer_Alsaghir,Deer Alsaghir,YE18,YE1801,
Site,Al_Karashah,Al Karashah,YE18,YE1801,
Site,Al_Jawakhebah,Al Jawakhebah,YE18,YE1801,
Site,Al_Sqayef__Damkh,Al Sqayef - Damkh,YE18,YE1801,
Site,Mazraat_Al_Dajaj,Mazraat Al-Dajaj,YE18,YE1805,
Site,Mazraat_Al_Amin,Mazraat Al-Amin,YE18,YE1805,
Site,Mahal_Abdullah_Aqlain,Mahal Abdullah Aqlain,YE18,YE1805,
Site,Mazraat_Hebah_Yahya,Mazraat Hebah Yahya,YE18,YE1805,
Site,Mazraat_Ali_Tajabeer,Mazraat Ali Tajabeer,YE18,YE1805,
Site,Mazraat_Mohammed_Zukhaim,Mazraat Mohammed Zukhaim,YE18,YE1805,
Site,Mazraat_Hamed_Meshrai,Mazraat Hamed Meshrai,YE18,YE1805,
Site,Al_Harah_Al_Shamaliah_behind_the_hospital,Al-Harah Al-Shamaliah behind the hospital,YE18,YE1805,
Site,Wasat_Al_Harah_Al_Shamaliah,Wasat Al-Harah Al-Shamaliah,YE18,YE1805,
Site,Al_Harah_Al_Shmaliah_Al_Qrbiah,Al-Harah Al-Shmaliah Al-Qrbiah,YE18,YE1805,
Site,Al_Harah_Al_Janobiah,Al-Harah Al-Janobiah,YE18,YE1805,
Site,Mahal_Edris,Mahal Edris,YE18,YE1805,
Site,Mahal_Zawiah,Mahal Zawiah,YE18,YE1805,
Site,Ban_Abbas,Ban Abbas,YE18,YE1805,
Site,Mujamaa_Bayt_Al_Hubaishi,Mujamaa Bayt Al-Hubaishi,YE18,YE1807,
Site,Al_Khabal,Al-Khabal,YE18,YE1807,
Site,Mahal_Al_Rahmah,Mahal Al-Rahmah,YE18,YE1807,
Site,Deer_Jalalah_Al_Sharqi,Deer Jalalah Al-Sharqi,YE18,YE1807,
Site,Deer_Al_Quraiti,Deer Al-Quraiti,YE18,YE1807,
Site,Deer_Jalalah_Al_Qarbi,Deer Jalalah Al-Qarbi,YE18,YE1807,
Site,Mahal_Al_Khalil,Mahal Al-Khalil,YE18,YE1807,
